subject_id,p_1k1b_NLL,p_1k1b_AIC,p_1k1b_BIC,p_1k2b_NLL,p_1k2b_AIC,p_1k2b_BIC,p_2k1b_NLL,p_2k1b_AIC,p_2k1b_BIC,p_2k2b_NLL,p_2k2b_AIC,p_2k2b_BIC,l_1k1b_NLL,l_1k1b_AIC,l_1k1b_BIC,l_1k2b_NLL,l_1k2b_AIC,l_1k2b_BIC,l_2k1b_NLL,l_2k1b_AIC,l_2k1b_BIC,l_2k2b_NLL,l_2k2b_AIC,l_2k2b_BIC,h_1k1b_NLL,h_1k1b_AIC,h_1k1b_BIC,h_1k2b_NLL,h_1k2b_AIC,h_1k2b_BIC,h_2k1b_NLL,h_2k1b_AIC,h_2k1b_BIC,h_2k2b_NLL,h_2k2b_AIC,h_2k2b_BIC,grupo
5273,16.66124861444,37.32249722888,41.0648992506958,24.6131613412404,55.2263226824807,60.8399257152044,16.6612086947062,39.3224173894124,44.9360204221361,24.6131615413351,57.2263230826701,64.7111271263017,14.0992542961227,32.1985085922453,35.9409106140611,23.3252632776904,52.6505265553809,58.2641295881046,15.5398257227896,37.0796514455793,42.6932544783029,23.3252632778591,54.6505265557183,62.1353305993498,15.3957363042932,34.7914726085864,38.5338746304021,24.2397928232261,54.4795856464523,60.093188679176,16.3669636514099,38.7339273028199,44.3475303355436,24.239792822994,56.479585645988,63.9643896896196,1
5495,23.865164256301,51.7303285126021,55.4727305344178,29.6996539364177,65.3993078728354,71.0129109055591,22.9301368230873,51.8602736461746,57.4738766788983,29.6996539364177,67.3993078728355,74.884111916467,22.4721809543618,48.9443619087237,52.6867639305394,29.711958101459,65.4239162029179,71.0375192356416,22.7035508360434,51.4071016720868,57.0207047048105,29.7119580998762,67.4239161997525,74.908720243384,23.374126359533,50.7482527190661,54.4906547408818,29.757957333923,65.5159146678459,71.1295177005696,21.6361659427689,49.2723318855378,54.8859349182615,29.75795733523,67.51591467046,75.0007187140915,0
5654,27.9103101625484,59.8206203250967,63.5630223469125,27.7607161832066,61.5214323664131,67.1350353991368,20.4013297573559,46.8026595147119,52.4162625474355,27.7607161832066,63.5214323664131,71.0062364100447,27.8857289064425,59.7714578128849,63.5138598347007,27.8852063482206,61.7704126964412,67.3840157291649,19.6847795611651,45.3695591223303,50.9831621550539,27.8852063488107,63.7704126976214,71.255216741253,27.8706005735287,59.7412011470573,63.4836031688731,28.1838158947089,62.3676317894179,67.9812348221416,17.6192418619085,41.2384837238171,46.8520867565407,28.1838158952692,64.3676317905384,71.85243583417,0
5822,11.0903630073764,26.1807260147529,29.9231280365687,22.1807177866169,50.3614355732338,55.9750386059575,11.0903628344091,28.1807256688183,33.7943287015419,22.1807496381784,52.3614992763569,59.8463033199884,-0,4,7.74240202181578,16.6355323334387,39.2710646668774,44.884667699601,5.54517744447956,17.0903548889591,22.7039579216828,16.6355323334387,41.2710646668774,48.7558687105089,-0,4,7.74240202181578,16.6355323334387,39.2710646668774,44.884667699601,5.54517744447956,17.0903548889591,22.7039579216828,16.6355323334387,41.2710646668774,48.7558687105089,1
5835,7.62462708009905,19.2492541601981,22.9916561820139,17.3292561942544,40.6585123885087,46.2721154212324,7.62461907534314,21.2492381506863,26.86284118341,17.3286875509149,42.6573751018297,50.1421791454613,6.3103122615717,16.6206245231434,20.3630265449592,17.2231217958302,40.4462435916605,46.0598466243841,7.5190612679889,21.0381225359778,26.6517255687015,17.2231217958298,42.4462435916596,49.9310476352911,-0,4,7.74240202181578,13.169796430639,32.3395928612779,37.9531958940016,-0,6,11.6136030327237,13.169796430639,34.3395928612779,41.8243969049095,1
5918,25.017482240817,54.034964481634,57.7773665034497,23.2966758689833,52.5933517379666,58.2069547706903,21.8390478272117,49.6780956544233,55.291698687147,23.2966778489645,54.5933556979291,62.0781597415607,25.9803947010759,55.9607894021517,59.7031914239675,25.522237226219,57.0444744524379,62.6580774851616,22.3948092088131,50.7896184176262,56.4032214503498,25.5222372261181,59.0444744522362,66.5292784958678,26.6623849110714,57.3247698221428,61.0671718439585,26.0246705928006,58.0493411856013,63.6629442183249,27.1016431425715,60.2032862851431,65.8168893178667,26.0246699129961,60.0493398259922,67.5341438696237,0
6055,20.3785006822827,44.7570013645653,48.4994033863811,27.884110521874,61.7682210437479,67.3818240764716,20.3785022822576,46.7570045645151,52.3706075972388,27.8841105211393,63.7682210422786,71.2530250859102,14.5564823923183,33.1129647846365,36.8553668064523,24.4930590114997,54.9861180229995,60.5997210557232,18.5446826105544,43.0893652211087,48.7029682538324,24.4930590114997,56.9861180229995,64.4709220666311,18.5100667602046,41.0201335204093,44.762535542225,26.1559441894527,58.3118883789054,63.9254914116291,20.0249478833754,46.0498957667507,51.6634987994744,26.1559441835992,60.3118883671985,67.79669241083,0
6121,11.0903629923061,26.1807259846122,29.923128006428,22.1807246660298,50.3614493320595,55.9750523647832,11.0903585020337,28.1807170040674,33.7943200367911,22.1807113494136,52.3614226988273,59.8462267424588,-0,4,7.74240202181578,16.6355323334387,39.2710646668774,44.884667699601,5.54517744447956,17.0903548889591,22.7039579216828,16.6355323334387,41.2710646668774,48.7558687105089,-0,4,7.74240202181578,16.6355323334387,39.2710646668774,44.884667699601,5.54517744447956,17.0903548889591,22.7039579216828,16.6355323334387,41.2710646668774,48.7558687105089,0
6246,32.5476330123603,69.0952660247207,72.8376680465365,27.1984755650446,60.3969511300891,66.0105541628128,21.1458989965322,48.2917979930644,53.9054010257881,27.1984755650445,62.3969511300891,69.8817551737206,32.5498596511396,69.0997193022793,72.842121324095,22.2226721819644,50.4453443639288,56.0589473966525,17.8083114887826,41.6166229775652,47.2302260102889,22.2226721825699,52.4453443651398,59.9301484087714,32.5510339036147,69.1020678072294,72.8444698290452,22.1496525158482,50.2993050316963,55.91290806442,12.1565210462711,30.3130420925422,35.9266451252659,22.1496525171746,52.2993050343492,59.7841090779808,1
6324,24.3463027522897,52.6926055045794,56.4350075263951,28.8437541158137,63.6875082316274,69.3011112643511,21.839762646056,49.6795252921119,55.2931283248356,28.8437541158136,65.6875082316273,73.1723122752588,23.3378525379498,50.6757050758996,54.4181070977153,28.8175951565734,63.6351903131467,69.2487933458704,21.262912837565,48.5258256751301,54.1394287078537,28.8175951550759,65.6351903101518,73.1199943537833,24.210569975597,52.4211399511941,56.1635419730099,28.679398093192,63.358796186384,68.9723992191076,18.8762259022677,43.7524518045354,49.3660548372591,28.6793980935386,65.3587961870772,72.8436002307087,1
6332,32.1542113808118,68.3084227616235,72.0508247834393,32.000838529642,70.0016770592841,75.6152800920078,29.5228474162977,65.0456948325955,70.6592978653191,32.0008401136312,72.0016802272625,79.486484270894,31.5842418554621,67.1684837109242,70.91088573274,28.3953822215282,62.7907644430563,68.40436747578,27.2923227302611,60.5846454605221,66.1982484932458,28.3953822236665,64.7907644473329,72.2755684909645,31.6152219262793,67.2304438525586,70.9728458743744,28.4772223550778,62.9544447101556,68.5680477428793,19.4995880588776,44.9991761177552,50.6127791504788,28.4772223547858,64.9544447095716,72.4392487532031,1
6335,17.3668726887614,38.7337453775227,42.4761473993385,27.1713580936651,60.3427161873303,65.956319220054,17.3668726887871,40.7337453775742,46.3473484102979,27.1713564648772,62.3427129297545,69.827516973386,7.54707427443129,19.0941485488626,22.8365505706784,22.5453899245143,51.0907798490286,56.7043828817523,14.6260740362661,35.2521480725323,40.865751105256,22.5453899245143,53.0907798490286,60.5755838926602,12.8227663470754,29.6455326941509,33.3879347159667,25.5160238044465,57.0320476088929,62.6456506416166,16.8168227649789,39.6336455299578,45.2472485626815,25.5160238064448,59.0320476128897,66.5168516565212,0
6397,11.090362987995,26.18072597599,29.9231279978057,21.4875629914756,48.9751259829512,54.5887290156749,11.0903629779303,28.1807259558605,33.7943289885842,21.4875705891129,50.9751411782258,58.4599452218573,-0,4,7.74240202181578,15.9423851528787,37.8847703057575,43.4983733384812,5.54517744447956,17.0903548889591,22.7039579216828,15.9423851528787,39.8847703057575,47.369574349389,-0,4,7.74240202181578,15.9423851528787,37.8847703057575,43.4983733384812,5.54517744447956,17.0903548889591,22.7039579216828,15.9423851528787,39.8847703057575,47.369574349389,0
6469,21.5709606632103,47.1419213264205,50.8843233482363,27.9513615720224,61.9027231440448,67.5163261767685,20.9522562280878,47.9045124561756,53.5181154888992,27.9513615720224,63.9027231440448,71.3875271876764,21.291321935616,46.5826438712321,50.3250458930478,28.1797653794003,62.3595307588006,67.9731337915242,21.3677459584624,48.7354919169247,54.3490949496484,28.1797653811995,64.3595307623991,71.8443348060306,21.574383780464,47.1487675609281,50.8911695827439,27.9584776877456,61.9169553754912,67.5305584082149,20.7167950702175,47.433590140435,53.0471931731586,27.9584776877987,63.9169553755974,71.4017594192289,1
6495,17.9291113129565,39.8582226259129,43.6006246477287,27.0182889712892,60.0365779425783,65.650180975302,17.9290717136594,41.8581434273189,47.4717464600425,27.0182889672816,62.0365779345633,69.5213819781948,16.085329945361,36.170659890722,39.9130619125377,26.2311422148337,58.4622844296674,64.0758874623911,17.7994610475012,41.5989220950025,47.2125251277261,26.2311422146706,60.4622844293411,67.9470884729727,17.1422366810261,38.2844733620523,42.026875383868,26.7912061350891,59.5824122701782,65.1960153029018,17.8746722933055,41.749344586611,47.3629476193347,26.7912061370529,61.5824122741059,69.0672163177374,0
6604,11.0903630073764,26.1807260147529,29.9231280365687,22.1807177866169,50.3614355732338,55.9750386059575,11.0903628344091,28.1807256688183,33.7943287015419,22.1807496381784,52.3614992763569,59.8463033199884,-0,4,7.74240202181578,16.6355323334387,39.2710646668774,44.884667699601,5.54517744447956,17.0903548889591,22.7039579216828,16.6355323334387,41.2710646668774,48.7558687105089,-0,4,7.74240202181578,16.6355323334387,39.2710646668774,44.884667699601,5.54517744447956,17.0903548889591,22.7039579216828,16.6355323334387,41.2710646668774,48.7558687105089,0
6644,32.3833578057295,68.7667156114591,72.5091176332749,33.0636866825552,72.1273733651104,77.740976397834,32.8639933093043,71.7279866186087,77.3415896513324,33.0636866825552,74.1273733651104,81.6121774087419,32.7673193534915,69.534638706983,73.2770407287988,33.0699166012361,72.1398332024723,77.7534362351959,32.8687690253205,71.7375380506409,77.3511410833646,33.0699166016716,74.1398332033432,81.6246372469747,32.775387406394,69.550774812788,73.2931768346038,33.0653545814934,72.1307091629867,77.7443121957104,32.8659331219062,71.7318662438123,77.345469276536,33.0653545815441,74.1307091630882,81.6155132067198,0
6707,9.70406054481242,23.4081210896248,27.1505231114406,20.101269837643,46.202539675286,51.8161427080097,9.70406438482805,25.4081287696561,31.0217318023798,20.1012710990871,48.2025421981741,55.6873462418057,-0,4,7.74240202181578,15.2492379723188,36.4984759446376,42.1120789773613,4.85203026391962,15.7040605278392,21.3176635605629,15.2492379723188,38.4984759446376,45.9832799882692,-0,4,7.74240202181578,15.2492379723188,36.4984759446376,42.1120789773613,4.85203026391962,15.7040605278392,21.3176635605629,15.2492379723188,38.4984759446376,45.9832799882692,1
7047,7.62462529049101,19.249250580982,22.9916526027978,17.3286795939985,40.6573591879969,46.2709622207206,7.62478300040469,21.2495660008094,26.8631690335331,17.3286875126352,42.6573750252703,50.1421790689019,-0,4,7.74240202181578,13.169796430639,32.3395928612779,37.9531958940016,3.46573590279973,12.9314718055995,18.5450748383231,13.169796430639,34.3395928612779,41.8243969049095,-0,4,7.74240202181578,13.169796430639,32.3395928612779,37.9531958940016,3.46573590279973,12.9314718055995,18.5450748383231,13.169796430639,34.3395928612779,41.8243969049095,1
7107,21.9704421367318,47.9408842734636,51.6832862952794,27.8453616708314,61.6907233416627,67.3043263743864,21.9704423175291,49.9408846350582,55.5544876677818,27.8453613508311,63.6907227016622,71.1755267452938,17.7063495997075,39.412699199415,43.1551012212308,26.6855024996246,59.3710049992492,64.9846080319729,21.9677576370525,49.935515274105,55.5491183068287,26.6855024992334,61.3710049984667,68.8558090420983,19.4100880699942,42.8201761399883,46.5625781618041,27.0361866055773,60.0723732111545,65.6859762438782,21.5791675972438,49.1583351944875,54.7719382272112,27.036186620641,62.0723732412819,69.5571772849135,1
7389,13.4444978094181,30.8889956188362,34.631397640652,20.794423413124,47.5888468262479,53.2024498589716,13.4444981894201,32.8889963788402,38.5025994115638,20.7944158633895,49.588831726779,57.0736357704106,7.72079939040984,19.4415987808197,23.1840008026355,16.6355323334387,39.2710646668774,44.884667699601,8.68343614437491,23.3668722887498,28.9804753214735,16.6355323334387,41.2710646668774,48.7558687105089,11.1305758948281,26.2611517896563,30.003553811472,16.6355323334387,39.2710646668774,44.884667699601,9.28190134926939,24.5638026985388,30.1774057312625,16.6355323334387,41.2710646668774,48.7558687105089,1
7512,9.01091375232914,22.0218275046583,25.7642295264741,18.0218347086974,42.0436694173948,47.6572724501184,9.01091376210315,24.0218275242063,29.63543055693,18.021832793483,44.043665586966,51.5284696305975,-0,4,7.74240202181578,13.169796430639,32.3395928612779,37.9531958940016,4.15888308335967,14.3177661667193,19.931369199443,13.169796430639,34.3395928612779,41.8243969049095,-0,4,7.74240202181578,13.169796430639,32.3395928612779,37.9531958940016,4.15888308335967,14.3177661667193,19.931369199443,13.169796430639,34.3395928612779,41.8243969049095,1
7656,30.4895580329408,64.9791160658816,68.7215180876973,28.0370672194462,62.0741344388924,67.6877374716161,22.7228672656599,51.4457345313197,57.0593375640434,28.0370688157582,64.0741376315164,71.5589416751479,30.1734630257977,64.3469260515954,68.0893280734112,26.9578609626685,59.9157219253371,65.5293249580607,22.2106975599761,50.4213951199522,56.0349981526759,26.9578609638782,61.9157219277565,69.400525971388,30.4804344010411,64.9608688020822,68.7032708238979,26.1876591113559,58.3753182227118,63.9889212554355,18.6121472507751,43.2242945015502,48.8378975342738,26.1876591603488,60.3753183206976,67.8601223643291,0
7772,21.5804470202813,47.1608940405625,50.9032960623783,25.5927483304777,57.1854966609554,62.7990996936791,21.5804470164454,49.1608940328909,54.7744970656146,25.5927486504763,59.1854973009526,66.6703013445842,20.7585658074181,45.5171316148362,49.259533636652,24.8160716350023,55.6321432700046,61.2457463027283,20.7576333341057,47.5152666682114,53.128869700935,24.8160716338316,57.6321432676633,65.1169473112948,21.1042926748947,46.2085853497894,49.9509873716052,24.5031661247396,55.0063322494792,60.6199352822028,20.5284396744426,47.0568793488853,52.670482381609,24.5031661282254,57.0063322564509,64.4911363000824,0
7803,32.6947012335624,69.3894024671249,73.1318044889406,31.9244560345121,69.8489120690243,75.4625151017479,32.4405293181398,70.8810586362795,76.4946616690032,31.9244560345122,71.8489120690244,79.333716112656,32.8573917331547,69.7147834663093,73.4571854881251,32.3473707978826,70.6947415957652,76.3083446284889,32.7331943746559,71.4663887493117,77.0799917820354,32.3473707990401,72.6947415980801,80.1795456417117,32.8484503955425,69.696900791085,73.4393028129008,32.2915425887567,70.5830851775133,76.196688210237,32.8337319791135,71.6674639582269,77.2810669909506,32.2915425891442,72.5830851782884,80.06788922192,0
7875,9.70406861722888,23.4081372344578,27.1505392562736,20.7944234164537,47.5888468329074,53.2024498656311,9.70406092788988,25.4081218557798,31.0217248885034,20.7944235994319,49.5888471988638,57.0736512424954,-0,4,7.74240202181578,16.6355323334387,39.2710646668774,44.884667699601,5.54517744447956,17.0903548889591,22.7039579216828,16.6355323334387,41.2710646668774,48.7558687105089,-0,4,7.74240202181578,16.6355323334387,39.2710646668774,44.884667699601,5.54517744447956,17.0903548889591,22.7039579216828,16.6355323334387,41.2710646668774,48.7558687105089,1
7927,10.397215807472,24.794431614944,28.5368336367598,20.794423423073,47.588846846146,53.2024498788697,10.3972093907979,26.7944187815958,32.4080218143194,20.7946184078425,49.589236815685,57.0740408593165,-0,4,7.74240202181578,15.9423851528787,37.8847703057575,43.4983733384812,5.54517744447956,17.0903548889591,22.7039579216828,15.9423851528787,39.8847703057575,47.369574349389,-0,4,7.74240202181578,15.9423851528787,37.8847703057575,43.4983733384812,5.54517744447956,17.0903548889591,22.7039579216828,15.9423851528787,39.8847703057575,47.369574349389,0
7937,13.5035944151468,31.0071888302937,34.7495908521094,23.9200159606829,53.8400319213657,59.4536349540894,13.5035944151667,33.0071888303334,38.6207918630571,23.9200159606842,55.8400319213684,63.324835965,5.30738249361491,14.6147649872298,18.3571670090456,19.5845670440385,45.1691340880771,50.7827371208007,10.4155883077549,26.8311766155099,32.4447796482335,19.5845670440329,47.1691340880659,54.6539381316974,5.65583020843123,15.3116604168625,19.0540624386782,19.5579518574666,45.1159037149331,50.7295067476568,10.4257851744164,26.8515703488329,32.4651733815565,19.5579516992662,47.1159033985324,54.600707442164,1
8228,31.1839777150544,66.3679554301088,70.1103574519246,33.1471997931965,72.294399586393,77.9080026191167,30.0971904254638,66.1943808509276,71.8079838836513,33.1471997931965,74.294399586393,81.7792036300246,30.7061492254143,65.4122984508286,69.1547004726444,33.0696768015788,72.1393536031576,77.7529566358813,29.6317166837193,65.2634333674386,70.8770364001622,33.0696768032281,74.1393536064562,81.6241576500878,31.1805436450731,66.3610872901461,70.1034893119619,32.4542206489244,70.9084412978488,76.5220443305725,27.7633695033049,61.5267390066098,67.1403420393335,32.4542206493238,72.9084412986476,80.3932453422792,1
8251,17.3668723687507,38.7337447375013,42.4761467593171,27.1713564648525,60.3427129297049,65.9563159624286,17.366872688788,40.733745377576,46.3473484102996,27.1713564670551,62.3427129341101,69.8275169777417,12.5605740581448,29.1211481162896,32.8635501381054,26.0188633080897,58.0377266161794,63.6513296489031,16.8658066275448,39.7316132550897,45.3452162878134,26.0188633046738,60.0377266093476,67.5225306529792,14.0144618363538,32.0289236727076,35.7713256945234,26.2865021402306,58.5730042804612,64.1866073131848,17.311102900961,40.622205801922,46.2358088346456,26.2865021387416,60.5730042774832,68.0578083211148,1
8604,9.70406222590509,23.4081244518102,27.150526473626,19.4081226548937,44.8162453097873,50.429848342511,9.7040638598699,25.4081277197398,31.0217307524635,19.4083238912414,46.8166477824828,54.3014518261144,-0,4,7.74240202181578,13.8629436111989,33.7258872223978,39.3394902551215,4.15888308335967,14.3177661667193,19.931369199443,13.8629436111989,35.7258872223978,43.2106912660294,-0,4,7.74240202181578,13.8629436111989,33.7258872223978,39.3394902551215,4.15888308335967,14.3177661667193,19.931369199443,13.8629436111989,35.7258872223978,43.2106912660294,1
8704,19.1885661263956,42.3771322527913,46.1195342746071,27.4357136253158,60.8714272506316,66.4850302833552,18.2963608125982,42.5927216251964,48.2063246579201,27.4357136253158,62.8714272506315,70.3562312942631,18.766811562617,41.5336231252341,45.2760251470498,27.7714997588597,61.5429995177195,67.1566025504432,18.8595780692394,43.7191561384789,49.3327591712026,27.7714997583545,63.542999516709,71.0278035603405,19.026258006031,42.0525160120619,45.7949180338777,27.7637234776494,61.5274469552988,67.1410499880225,18.516613666617,43.033227333234,48.6468303659576,27.7637234781712,63.5274469563424,71.012250999974,0
8925,30.102487801518,64.2049756030359,67.9473776248517,33.2718704367136,72.5437408734271,78.1573439061508,29.4149814908641,64.8299629817283,70.443566014452,33.2719267916476,74.5438535832953,82.0286576269268,28.5458699500099,61.0917399000198,64.8341419218356,33.1819035647494,72.3638071294988,77.9774101622225,29.4371848738286,64.8743697476571,70.4879727803808,33.1819035651224,74.3638071302448,81.8486111738763,29.89238219686,63.7847643937201,67.5271664155358,33.1335589513258,72.2671179026515,77.8807209353752,27.6855224303478,61.3710448606956,66.9846478934193,33.1335589512484,74.2671179024967,81.7519219461283,1
8949,27.2726261020822,58.5452522041645,62.2876542259802,30.434305818025,66.86861163605,72.4822146687737,26.8862544379094,59.7725088758188,65.3861119085424,30.434305818025,68.86861163605,76.3534156796815,27.0656205762433,58.1312411524865,61.8736431743023,30.6706191394297,67.3412382788594,72.9548413115831,27.2464619753225,60.4929239506449,66.1065269833686,30.6706191437712,69.3412382875424,76.826042331174,27.23570579025,58.4714115804999,62.2138136023157,30.5144986278401,67.0289972556801,72.6426002884038,26.9465645641923,59.8931291283846,65.5067321611083,30.5144986253866,69.0289972507733,76.5138012944049,0
8987,10.397215807605,24.7944316152101,28.5368336370258,21.4875705973161,48.9751411946323,54.5887442273559,10.3972093352505,26.7944186705011,32.4080217032248,21.4875698305778,50.9751396611557,58.4599437047872,9.34338811734567,22.6867762346913,26.4291782565071,20.6024628711589,47.2049257423179,52.8185287750415,9.51210798220031,25.0242159644006,30.6378189971243,20.6024628711594,49.2049257423188,56.6897297859504,-0,4,7.74240202181578,20.5440237067796,47.0880474135591,52.7016504462828,9.47034671510654,24.9406934302131,30.5542964629368,20.544023706785,49.0880474135699,56.5728514572015,0
9045,16.5844962608079,37.1689925216157,40.9113945434315,25.9205133525097,57.8410267050194,63.4546297377431,15.4177490372606,36.8354980745211,42.4491011072448,25.9205133525097,59.8410267050194,67.325830748651,15.3580483112923,34.7160966225847,38.4584986444004,25.4419582105243,56.8839164210487,62.4975194537724,14.7935544500743,35.5871089001486,41.2007119328723,25.4419582106144,58.8839164212288,66.3687204648604,15.4836124466339,34.9672248932678,38.7096269150836,25.939039651144,57.878079302288,63.4916823350116,14.9839419236032,35.9678838472063,41.58148687993,25.9390396512412,59.8780793024823,67.3628833461139,0
9203,11.0903630073764,26.1807260147529,29.9231280365687,22.1807177866169,50.3614355732338,55.9750386059575,11.0903628344091,28.1807256688183,33.7943287015419,22.1807496381784,52.3614992763569,59.8463033199884,-0,4,7.74240202181578,16.6355323334387,39.2710646668774,44.884667699601,5.54517744447956,17.0903548889591,22.7039579216828,16.6355323334387,41.2710646668774,48.7558687105089,-0,4,7.74240202181578,16.6355323334387,39.2710646668774,44.884667699601,5.54517744447956,17.0903548889591,22.7039579216828,16.6355323334387,41.2710646668774,48.7558687105089,0
9350,11.0903630073764,26.1807260147529,29.9231280365687,22.1807177866169,50.3614355732338,55.9750386059575,11.0903628344091,28.1807256688183,33.7943287015419,22.1807496381784,52.3614992763569,59.8463033199884,-0,4,7.74240202181578,16.6355323334387,39.2710646668774,44.884667699601,5.54517744447956,17.0903548889591,22.7039579216828,16.6355323334387,41.2710646668774,48.7558687105089,-0,4,7.74240202181578,16.6355323334387,39.2710646668774,44.884667699601,5.54517744447956,17.0903548889591,22.7039579216828,16.6355323334387,41.2710646668774,48.7558687105089,0
9477,7.62463107251479,19.2492621450296,22.9916641668454,17.3287248915121,40.6574497830242,46.2710528157479,7.62462707937414,21.2492541587483,26.8628571914719,17.3286795950549,42.6573591901097,50.1421632337413,-0,4,7.74240202181578,13.169796430639,32.3395928612779,37.9531958940016,3.46573590279973,12.9314718055995,18.5450748383231,13.169796430639,34.3395928612779,41.8243969049095,-0,4,7.74240202181578,13.169796430639,32.3395928612779,37.9531958940016,3.46573590279973,12.9314718055995,18.5450748383231,13.169796430639,34.3395928612779,41.8243969049095,1
9585,11.0903630073764,26.1807260147529,29.9231280365687,22.1807177866169,50.3614355732338,55.9750386059575,11.0903628344091,28.1807256688183,33.7943287015419,22.1807496381784,52.3614992763569,59.8463033199884,-0,4,7.74240202181578,16.6355323334387,39.2710646668774,44.884667699601,5.54517744447956,17.0903548889591,22.7039579216828,16.6355323334387,41.2710646668774,48.7558687105089,-0,4,7.74240202181578,16.6355323334387,39.2710646668774,44.884667699601,5.54517744447956,17.0903548889591,22.7039579216828,16.6355323334387,41.2710646668774,48.7558687105089,1
9593,20.3368483035603,44.6736966071206,48.4160986289364,20.7944291483208,47.5888582966416,53.2024613293652,20.3368483035581,46.6736966071163,52.2872996398399,20.7944285050815,49.588857010163,57.0736610537945,13.6578286502026,31.3156573004052,35.058059322221,15.9423851528787,37.8847703057575,43.4983733384812,12.9362452916727,31.8724905833454,37.4860936160691,15.9423851528787,39.8847703057575,47.369574349389,19.0164156482689,42.0328312965379,45.7752333183536,15.9423851528787,37.8847703057575,43.4983733384812,14.9959469900343,35.9918939800685,41.6054970127922,15.9423851528787,39.8847703057575,47.369574349389,1
9620,17.2587514714262,38.5175029428524,42.2599049646682,26.9790430115977,59.9580860231955,65.5716890559191,17.2587913908583,40.5175827817166,46.1311858144403,26.9790430116431,61.9580860232862,69.4428900669177,10.012200053988,24.0244001079761,27.7668021297919,23.5320926925562,53.0641853851124,58.6777884178361,15.2513451635336,36.5026903270672,42.1162933597908,23.5320926925218,55.0641853850437,62.5489894286752,15.1516563750509,34.3033127501018,38.0457147719176,26.5281352569196,59.0562705138392,64.6698735465628,17.1935410639304,40.3870821278609,46.0006851605845,26.5281352564587,61.0562705129174,68.541074556549,1
9779,26.0614425204347,56.1228850408694,59.8652870626852,30.5806481050098,67.1612962100196,72.7748992427432,25.7730976032315,57.546195206463,63.1597982391866,30.5806481050091,69.1612962100182,76.6461002536498,23.792470605917,51.584941211834,55.3273432336498,30.2441562415436,66.4883124830871,72.1019155158108,26.0597776666481,58.1195553332961,63.7331583660198,30.2441562415719,68.4883124831438,75.9731165267754,25.9197258735301,55.8394517470601,59.5818537688759,30.5479952519279,67.0959905038557,72.7095935365794,25.401967595908,56.8039351918159,62.4175382245396,30.5479952500027,69.0959905000054,76.580794543637,0
